Unnamed: 0.1,Unnamed: 0,Title,Start,End,Description,Web Page,Media,Media Caption,Media Credit,Tag,Place,Location,Source,Source URL
163,163,湖北省武汉市,11/27/2022,,"武汉 此时正在下雨
抗议蔓延到武汉多福路",,https://video.twimg.com/ext_tw_video/1596882173172277251/pu/vid/480x1072/Wd7_BkvEpOdJCR0E.mp4?tag=12,2022-11-27 03:03:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖北省武汉市,"30.58108412692075,114.31620010268132",,https://twitter.com/whyyoutouzhele/status/1596882316491882497#m
164,164,湖北省武汉市,11/27/2022,,武汉,,https://video.twimg.com/ext_tw_video/1596881819949039616/pu/vid/544x960/UI4NA4c6K-Y2H0Ta.mp4?tag=12,2022-11-27 03:02:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖北省武汉市,"30.58108412692075,114.31620010268132",,https://twitter.com/whyyoutouzhele/status/1596882116033200132#m
165,165,广东省广州市海珠区,11/27/2022,,广州 海珠区 民众齐唱海阔天空 大约10点40分左右,,https://video.twimg.com/ext_tw_video/1596881305500893186/pu/vid/1280x720/a6r4t56GJUAfNJiY.mp4?tag=12,2022-11-27 02:59:00,李老师不是你李老师 twitter@whyyoutouzhele,People,广东省广州市海珠区,"23.08762922878852,113.33384126612644",,https://twitter.com/whyyoutouzhele/status/1596881499344683008#m
166,166,广东省广州市,11/27/2022,,广州 海珠桥,,https://video.twimg.com/ext_tw_video/1596881183081730049/pu/vid/464x960/bsjhgr4GBbNG_ZyB.mp4?tag=12,2022-11-27 02:58:00,李老师不是你李老师 twitter@whyyoutouzhele,People,广东省广州市,"23.12004910207623,113.30764967515182",,https://twitter.com/whyyoutouzhele/status/1596881216518905856#m
167,167,浙江大学,11/27/2022,,浙江大学 文化广场,,"<iframe src=""https://archive.org/embed/ilCx0WXEAc1G6N"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 02:58:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,浙江大学,"30.2768278,120.13663990955736",,https://twitter.com/whyyoutouzhele/status/1596881030669307905#m
168,168,四川省成都市,11/27/2022,,成都 望平街附近 ，民众与一些便衣发生推搡,,https://video.twimg.com/ext_tw_video/1596880668113469440/pu/vid/720x1280/5swZPUwjvdAbTmhZ.mp4?tag=12,2022-11-27 02:57:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.679942845419564,104.06792346330406",,https://twitter.com/whyyoutouzhele/status/1596880900394213378#m
169,169,广东省广州市,11/27/2022,,"广州 海珠广场 民众高喊
不要围观请加入
不要封控要自由",,https://video.twimg.com/ext_tw_video/1596880150720876551/pu/vid/1280x720/fprDoJJbLe8xeNXQ.mp4?tag=12,2022-11-27 02:55:00,李老师不是你李老师 twitter@whyyoutouzhele,People,广东省广州市,"23.12004910207623,113.30764967515182",,https://twitter.com/whyyoutouzhele/status/1596880477574397952#m
170,170,北京市北京市,11/27/2022,,"北京 亮马河 
民众与警察交涉",,https://video.twimg.com/ext_tw_video/1596879029168226307/pu/vid/720x1280/Uv4xGJAB4_kzZdq-.mp4?tag=12,2022-11-27 02:50:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596879121325649920#m
171,171,湖北省武汉市,11/27/2022,,武汉 汉正街 正在蔓延， 视频是武汉恒隆广场后面小区,,https://video.twimg.com/ext_tw_video/1596878213665406978/pu/vid/720x1280/BEYvSfNV8_nDY9CQ.mp4?tag=12,2022-11-27 02:47:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖北省武汉市,"30.58108412692075,114.31620010268132",,https://twitter.com/whyyoutouzhele/status/1596878398575738880#m
172,172,北京市北京市,11/27/2022,,"北京亮马河  民众高喊 
继续封控 全部关死 
我要做核酸 我要被封控",,https://video.twimg.com/ext_tw_video/1596877271796785153/pu/vid/1280x720/QgVfNTkmsu1cWASl.mp4?tag=12,2022-11-27 02:44:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596877588147802113#m
173,173,上海市上海市,11/27/2022,,"上海 补充视频
8点左右 常熟路与五原路交叉口
民众宣读四通桥口号，随后有民众宣读宪法",,https://video.twimg.com/ext_tw_video/1596875994765430787/pu/vid/1280x720/p9EGGebKDmgc3b6s.mp4?tag=12,2022-11-27 02:39:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1596876423515365376#m
174,174, 浙江乌镇,11/27/2022,,今天白天 浙江乌镇,,https://video.twimg.com/ext_tw_video/1596875567785279488/pu/vid/720x736/5QBcRv_lGYfTAzJP.mp4?tag=12,2022-11-27 02:36:00,李老师不是你李老师 twitter@whyyoutouzhele,People, 浙江乌镇,"30.7464875,120.4819022",,https://twitter.com/whyyoutouzhele/status/1596875660529917959#m
175,175,上海市上海市,11/27/2022,,上海  路牌被扔在一处工地旁,,"<iframe src=""https://archive.org/embed/ik9xeyXkAIkOsG"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 02:36:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1596875544813252609#m
176,176,北京市北京市,11/27/2022,,"北京 亮马河
民众一起高喊 我要做核酸",,https://video.twimg.com/ext_tw_video/1596874814735663105/pu/vid/960x540/3G0H28xqTvrsfqlZ.mp4?tag=12,2022-11-27 02:33:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596874917550530560#m
177,177,四川省成都市,11/27/2022,,"成都 民众喊着解封 和 要自由
从望平街出来游行，具体目的地未知",,https://video.twimg.com/ext_tw_video/1596874358017908741/pu/vid/720x1280/PRqQ8huxeKV9Ie4o.mp4?tag=12,2022-11-27 02:32:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.679942845419564,104.06792346330406",,https://twitter.com/whyyoutouzhele/status/1596874620396703745#m
178,178,四川省成都市,11/27/2022,,"成都 补充视频
街头聚集大量民众 要求取消核酸，过程中警察突然进来抓人引发骚乱，在视频中民众一直在提醒大家相互帮助",,https://video.twimg.com/ext_tw_video/1596873322284851201/pu/vid/1280x720/vTXO6kinj2RgYHCX.mp4?tag=12,2022-11-27 02:29:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.679942845419564,104.06792346330406",,https://twitter.com/whyyoutouzhele/status/1596873815023554561#m
179,179,四川省成都市,11/27/2022,,"成都最新消息
大批民众已经从望平街出来，开始游行",,https://video.twimg.com/ext_tw_video/1596873006713901058/pu/vid/720x1280/fxmy5_nn330LviL2.mp4?tag=12,2022-11-27 02:26:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.679942845419564,104.06792346330406",,https://twitter.com/whyyoutouzhele/status/1596873171357306880#m
180,180,北京市北京市,11/27/2022,,北京 亮马河外围 已被封锁,,"<iframe src=""https://archive.org/embed/ik7HFJX0AA0pSR"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 02:24:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596872585119428610#m
181,181,上海市上海市,11/27/2022,,"上海 大约四十分钟前 一名男子被警察制服
据称因为在现场拍照",,https://video.twimg.com/ext_tw_video/1596872370958073856/pu/vid/960x544/dVIRPxWGoTMXRNQ0.mp4?tag=12,2022-11-27 02:24:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1596872478931812352#m
182,182,四川省成都市,11/27/2022,,成都 望平街,,"<iframe src=""https://archive.org/embed/ik6sakXEAA9znJ"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 02:22:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.679942845419564,104.06792346330406",,https://twitter.com/whyyoutouzhele/status/1596872115885690940#m
183,183,上海市乌鲁木齐中路,11/27/2022,,"上海，乌鲁木齐中路
搬路牌的视频",,https://video.twimg.com/ext_tw_video/1596870741890310149/pu/vid/544x960/EpIN_zSPGxa6Ejjh.mp4?tag=12,2022-11-27 02:17:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596870862011269120#m
184,184,浙江大学,11/27/2022,,"浙江大学 后续
现场的学生阻止举白纸的同学被带走",,https://video.twimg.com/ext_tw_video/1596870060865454081/pu/vid/720x1280/YRUQAUz-ZhZXIVKw.mp4?tag=12,2022-11-27 02:14:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,浙江大学,"30.2768278,120.13663990955736",,https://twitter.com/whyyoutouzhele/status/1596870104041803776#m
185,185,湖北省武汉市,11/27/2022,,武汉 七点左右 汉阳民众上街,,https://video.twimg.com/ext_tw_video/1596869161434726400/pu/vid/432x960/CUHy4L4dmWLdpo5H.mp4?tag=12,2022-11-27 02:10:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖北省武汉市,"30.58108412692075,114.31620010268132",,https://twitter.com/whyyoutouzhele/status/1596869197488828416#m
186,186,上海市乌鲁木齐中路,11/27/2022,,突发 上海 乌鲁木齐中路路牌被紧急拆除,,"<iframe src=""https://archive.org/embed/ik3r8GXgAADItH"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 02:09:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1596868843645071360#m
187,187,湖北省武汉市,11/27/2022,,"武汉汉正街 现场人山人海
区长出来交涉",,https://video.twimg.com/ext_tw_video/1596867525404499969/pu/vid/1280x720/DRGMWh1P6roKspku.mp4?tag=12,2022-11-27 02:05:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖北省武汉市,"30.58108412692075,114.31620010268132",,https://twitter.com/whyyoutouzhele/status/1596867762546429953#m
188,188,湖北省武汉市,11/27/2022,,"武汉 汉正街
民众与警察交涉",,https://video.twimg.com/ext_tw_video/1596866364693778433/pu/vid/432x960/fjIY7TfdKdl-9zLB.mp4?tag=12,2022-11-27 02:00:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖北省武汉市,"30.58108412692075,114.31620010268132",,https://twitter.com/whyyoutouzhele/status/1596866444968579072#m
189,189,广州 广东外语外贸大学,11/27/2022,,"广州 广东外语外贸大学
学生宣读诉求",,https://video.twimg.com/ext_tw_video/1596864730743934977/pu/vid/960x544/RaRqLJV2kgMFdRgY.mp4?tag=12,2022-11-27 01:54:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,广州 广东外语外贸大学,"23.12004910207623,113.30764967515182",,https://twitter.com/whyyoutouzhele/status/1596864920515010560#m
190,190,北京市北京市,11/27/2022,,北京 亮马河,,https://video.twimg.com/ext_tw_video/1596864292279750657/pu/vid/1280x720/-eSXNHpEj5PmaB1b.mp4?tag=12,2022-11-27 01:51:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596864342024421378#m
191,191,湖北省武汉市,11/27/2022,,武汉 汉正街 10分钟以前,,https://video.twimg.com/ext_tw_video/1596863915522236416/pu/vid/960x544/wLMyTp5NuNskXhgO.mp4?tag=12,2022-11-27 01:50:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖北省武汉市,"30.58108412692075,114.31620010268132",,https://twitter.com/whyyoutouzhele/status/1596863941866844160#m
192,192, 浙江大学,11/27/2022,, 浙江大学 学生们自发举起白纸*,,https://video.twimg.com/ext_tw_video/1596869476603019264/pu/vid/1280x720/TMX65OQ8uEe0w3b-.mp4?tag=12,2022-11-27 02:14:00,李老师不是你李老师 twitter@whyyoutouzhele,Student, 浙江大学,"30.2768278,120.13663990955736",,https://twitter.com/whyyoutouzhele/status/1596869542831079426#m
193,193,上海市上海市,11/27/2022,,"上海 补充视频
视频中远处传来惨叫，民众要求放人
在交涉中民众与一名便衣争吵
民众指责你连警服都没有穿
便衣没有回答身份问题，只是表示“我只是看不惯你们这些人民群众”",,https://video.twimg.com/ext_tw_video/1596865598868410369/pu/vid/1280x720/E7jTGc__cDyCmhIp.mp4?tag=12,2022-11-27 01:59:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1596866169193234433#m
194,194,北京市北京市,11/27/2022,,"北京 亮马桥
民众手持白纸聚集",,"<iframe src=""https://archive.org/embed/ikxGpMWQAEWVgQ"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 01:40:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1596861587964727298#m
195,195,四川省成都市,11/27/2022,,"成都 望平街
有警察冲进人群里开始抓人，然后群众开始扩散逃跑。
旁边有人高喊小心不要踩踏，注意安全",,https://video.twimg.com/ext_tw_video/1596860948475682817/pu/vid/960x544/JiCB5W2RQ0Rx169m.mp4?tag=12,2022-11-27 01:38:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.679942845419564,104.06792346330406",,https://twitter.com/whyyoutouzhele/status/1596861020966125570#m
196,196,广东省广州市白云区,11/27/2022,,广州 白云区 清湖村,,"<iframe src=""https://archive.org/embed/ikwUxSWQAA6u3j"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 01:37:00,李老师不是你李老师 twitter@whyyoutouzhele,People,广东省广州市白云区,"23.29451408301385,113.331306286413",,https://twitter.com/whyyoutouzhele/status/1596860748214734849#m
197,197,香港岭南大学,11/27/2022,,香港岭南大学,,"<iframe src=""https://archive.org/embed/ikvZM3XkAAFnu5"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 01:33:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,香港岭南大学,"22.412358750000003,113.98128517593481",,https://twitter.com/whyyoutouzhele/status/1596859685776543744#m
198,198,四川省成都市,11/27/2022,,"成都望平滨河路 此刻
民众高喊 新闻自由 言论自由",,https://video.twimg.com/ext_tw_video/1596858911902023680/pu/vid/960x544/uzHn9YKTxas1L5m2.mp4?tag=12,2022-11-27 01:30:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.679942845419564,104.06792346330406",,https://twitter.com/whyyoutouzhele/status/1596858942998867970#m
199,199,浙江外国语学院,11/27/2022,,浙江外国语学院,,"<iframe src=""https://archive.org/embed/iksgJ4WIAImD_5"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 01:20:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,浙江外国语学院,"30.22285765,120.03382758325324",,https://twitter.com/whyyoutouzhele/status/1596856511233290241#m
200,200,陕西省西安市,11/27/2022,,西安南窑头,,https://video.twimg.com/ext_tw_video/1596856368287420416/pu/vid/960x432/2f1oB9apDwtOBO9F.mp4?tag=12,2022-11-27 01:20:00,李老师不是你李老师 twitter@whyyoutouzhele,People,陕西省西安市,"34.277799897830626,108.95309827919624",,https://twitter.com/whyyoutouzhele/status/1596856397349912576#m
201,201,四川省成都市,11/27/2022,,成都 望平街 民众继续聚集喊口号,,https://video.twimg.com/ext_tw_video/1596855655691964419/pu/vid/1280x720/9dIKjdyw1hgoQX4f.mp4?tag=12,2022-11-27 01:18:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.679942845419564,104.06792346330406",,https://twitter.com/whyyoutouzhele/status/1596855899863515139#m
202,202,西安建筑科技大学,11/27/2022,,西安建筑科技大学,,"<iframe src=""https://archive.org/embed/ikrpI_X0AA9cZa"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 01:16:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,西安建筑科技大学,"34.277799897830626,108.95309827919624",,https://twitter.com/whyyoutouzhele/status/1596855557054291968#m
203,203,湖南省株洲市,11/27/2022,,株洲 今晚  两位市民表示“株洲不能缺席”两位市民要求不遮挡发出。,,"<iframe src=""https://archive.org/embed/ikxni-WQAEe3QR"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-27 01:44:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖南省株洲市,"27.82743292766265,113.13169534107074",,https://twitter.com/whyyoutouzhele/status/1596862480147681281#m
